,observation_timestamp,trip_id,start_date,line,stop_id,stop_name,stop_sequence,departure_time,departure_delay,arrival_time,arrival_delay
551,2026-09-09 00:30:20.867694,451787,20260908,221,584665,St.-Quirin-Platz,2,2026-09-08 23:57:23,83.0,2026-09-08 23:57:23,83.0
552,2026-09-09 00:30:20.867694,1077721,20260908,37,412513,Gautinger Straße,25,2026-09-09 00:16:54,24.0,2026-09-09 00:16:54,24.0
553,2026-09-09 00:30:20.867694,1777326,20260908,SB66,520788,Stroblstraße,18,2026-09-09 00:22:15,75.0,2026-09-09 00:22:15,75.0
554,2026-09-09 00:30:20.867694,1777326,20260908,SB66,121650,Lassallestraße,19,2026-09-09 00:26:15,75.0,2026-09-09 00:26:15,75.0
555,2026-09-09 00:30:20.867694,271533,20260908,301,94402,Allach,3,2026-09-09 00:19:37,-23.0,2026-09-09 00:19:37,-23.0
556,2026-09-09 00:30:20.867694,982613,20260908,907,635825,Ostbahnhof (Bildungszentrum),8,2026-09-09 01:12:18,18.0,2026-09-09 01:11:54,54.0
557,2026-09-09 00:30:20.867694,318695,20260909,71,370283,Klinikum Großhadern Ost,14,,,,
558,2026-09-09 00:30:20.867694,938508,20260908,4,319414,Karlsplatz (Stachus),4,2026-09-08 23:46:24,24.0,2026-09-08 23:45:25,-35.0
559,2026-09-09 00:30:20.867694,166341,20260908,450,458222,Hörweg,3,2026-09-09 00:02:24,144.0,2026-09-09 00:02:12,132.0
560,2026-09-09 00:30:20.867694,1063047,20260908,184,481825,St.-Veit-Straße,10,2026-09-08 23:39:26,386.0,2026-09-08 23:38:55,415.0
561,2026-09-09 00:30:20.867694,143631,20260909,SWPS 210,370283,Klinikum Großhadern Ost,14,,,,
562,2026-09-09 00:30:20.867694,522240,20260908,3,78089,Siedlung Ludwigsfeld,18,2026-09-08 23:50:24,24.0,2026-09-08 23:50:24,24.0
563,2026-09-09 00:30:20.867694,882574,20260908,OF-51,13452,Baumkirchner Platz,13,2026-09-09 00:30:04,64.0,2026-09-09 00:30:04,64.0
564,2026-09-09 00:30:20.867694,1066750,20260909,402,370283,Klinikum Großhadern Ost,22,,,,
565,2026-09-09 00:30:20.867694,1294089,20260908,202,83676,Westfriedhof,2,,,2026-09-09 00:00:38,0.0
566,2026-09-09 00:30:20.867694,885327,20260909,110,485268,Grillparzerstraße,6,,,,
567,2026-09-09 00:30:20.867694,1649896,20260908,91,651194,Parzivalplatz,31,,,2026-09-09 00:04:41,41.0
568,2026-09-09 00:30:20.867694,13751,20260908,163,212325,Carl-Amery-Platz,14,2026-09-09 00:18:00,0.0,2026-09-09 00:17:00,-60.0
569,2026-09-09 00:30:20.867694,459174,20260908,3,195824,Großhaderner Straße,13,2026-09-09 00:01:06,-54.0,2026-09-09 00:01:06,-54.0
570,2026-09-09 00:30:20.867694,1511918,20260908,D,41316,Englschalkinger Straße,2,2026-09-09 00:02:12,132.0,2026-09-09 00:02:12,132.0
571,2026-09-09 00:30:20.867694,923444,20260908,AST3,83676,Westfriedhof,2,,,2026-09-09 00:49:38,-4.0
572,2026-09-09 00:30:20.867694,445156,20260908,11,207607,Kreillerstraße,15,2026-09-09 00:13:39,39.0,2026-09-09 00:13:19,19.0
573,2026-09-09 00:30:20.867694,1200091,20260908,14,132168,Riem (S) Dornach,7,2026-09-09 00:45:00,0.0,2026-09-09 00:45:00,0.0
574,2026-09-09 00:30:20.867694,844370,20260908,18,541916,Harthof,7,2026-09-09 00:27:19,-41.0,2026-09-09 00:26:58,-62.0
575,2026-09-09 00:30:20.867694,1049413,20260909,141,168949,Grillparzerstraße,34,,,,
576,2026-09-09 00:30:20.867694,383263,20260909,SL18,370283,Klinikum Großhadern Ost,14,,,,
577,2026-09-09 00:30:20.867694,1520547,20260909,RE50,212325,Carl-Amery-Platz,2,2026-09-09 00:11:00,60.0,2026-09-09 00:10:00,0.0
578,2026-09-09 00:30:20.867694,424987,20260908,541,324380,Josef-Frankl-Straße,3,2026-09-08 23:53:24,0.0,,
579,2026-09-09 00:30:20.867694,1251104,20260909,9,370283,Klinikum Großhadern Ost,22,,,,
580,2026-09-09 00:30:20.867694,843654,20260908,U2,510944,Jakob-Gelb-Platz,4,2026-09-08 23:43:05,185.0,2026-09-08 23:43:05,185.0
581,2026-09-09 00:30:20.867694,638924,20260908,65,60895,Staufener Straße,20,2026-09-09 00:03:00,0.0,2026-09-09 00:03:00,0.0
582,2026-09-09 00:30:20.867694,1326598,20260908,14,324380,Josef-Frankl-Straße,3,2026-09-09 00:08:52,28.0,2026-09-09 00:08:49,25.0
583,2026-09-09 00:30:20.867694,914514,20260909,718,599031,Euro-Industriepark Nord,3,,,2026-09-09 00:46:00,-240.0
584,2026-09-09 00:30:20.867694,1298280,20260908,7572,56352,Oberföhring Post,13,2026-09-09 00:04:29,749.0,2026-09-09 00:04:29,749.0
585,2026-09-09 00:30:20.867694,956796,20260908,667,131176,Pörtschacher Straße,18,2026-09-09 00:13:47,-73.0,2026-09-09 00:13:35,-85.0
586,2026-09-09 00:30:20.867694,532912,20260908,282,512258,Partnachplatz,5,2026-09-08 23:47:00,0.0,2026-09-08 23:47:00,0.0
587,2026-09-09 00:30:20.867694,1347600,20260909,52,370283,Klinikum Großhadern Ost,13,,,,
588,2026-09-09 00:30:20.867694,1257776,20260908,613,326558,Leutstettener Straße,17,2026-09-09 00:13:31,-89.0,2026-09-09 00:11:31,-89.0
589,2026-09-09 00:30:20.867694,1728998,20260908,737,306467,Rathaus Pasing,5,2026-09-09 00:36:00,0.0,2026-09-09 00:36:00,0.0
590,2026-09-09 00:30:20.867694,1823260,20260909,N56,370283,Klinikum Großhadern Ost,15,,,,
591,2026-09-09 00:30:20.867694,701392,20260908,212,520788,Stroblstraße,18,2026-09-08 23:42:49,109.0,2026-09-08 23:42:49,109.0
592,2026-09-09 00:30:20.867694,701392,20260908,212,121650,Lassallestraße,19,2026-09-08 23:46:10,70.0,2026-09-08 23:46:10,70.0
593,2026-09-09 00:30:20.867694,93258,20260908,757,391417,"Neuherberg, FC Bayern Campus",7,2026-09-09 00:43:00,0.0,2026-09-09 00:43:00,0.0
594,2026-09-09 00:30:20.867694,100868,20260908,2,476779,Aichacher Straße,20,2026-09-09 00:37:31,31.0,2026-09-09 00:37:31,31.0
595,2026-09-09 00:30:20.867694,1230267,20260909,23,27176,Truchthari-Anger,0,,,,
596,2026-09-09 00:30:20.867694,1562418,20260908,633,476779,Aichacher Straße,20,2026-09-09 00:17:08,8.0,2026-09-09 00:17:08,8.0
597,2026-09-09 00:30:20.867694,1453421,20260909,255,168949,Grillparzerstraße,34,,,,
598,2026-09-09 00:30:20.867694,1322734,20260908,460,563225,Otto-Warburg-Straße,4,2026-09-08 23:56:24,204.0,2026-09-08 23:56:24,204.0
599,2026-09-09 00:30:20.867694,1748594,20260909,618,370283,Klinikum Großhadern Ost,13,,,,
600,2026-09-09 00:30:20.867694,1482110,20260908,450,202737,Olympiaberg,27,2026-09-09 01:31:00,0.0,2026-09-09 01:31:00,0.0
601,2026-09-09 00:30:20.867694,1250586,20260908,T5,179925,Ostbahnhof,27,2026-09-08 23:38:14,74.0,2026-09-08 23:38:14,74.0
602,2026-09-09 00:30:20.867694,1575869,20260909,5,370283,Klinikum Großhadern Ost,13,,,,
603,2026-09-09 00:30:20.867694,127679,20260908,3,494398,Schwabinger Tor,0,2026-09-08 23:53:56,56.0,,
604,2026-09-09 00:30:20.867694,151970,20260908,112,500127,Daglfing Bahnhof Ost,1,2026-09-09 00:26:00,0.0,2026-09-09 00:26:00,0.0
605,2026-09-09 00:30:20.867694,633445,20260908,38,168097,"Leienfelsstraße, München",9,2026-09-09 00:10:00,0.0,,
606,2026-09-09 00:30:20.867694,151424,20260908,14,524631,Olympia-Einkaufszentrum,4,2026-09-09 00:06:00,0.0,2026-09-09 00:05:38,-22.0
607,2026-09-09 00:30:20.867694,1537295,20260908,X21,260692,Daphnestraße,7,2026-09-08 23:35:25,85.0,2026-09-08 23:35:25,85.0
608,2026-09-09 00:30:20.867694,1184554,20260909,18,370283,Klinikum Großhadern Ost,13,,,,
609,2026-09-09 00:30:20.867694,937852,20260908,1701,336776,Herzog-Ernst-Platz,9,2026-09-08 23:52:16,16.0,2026-09-08 23:52:16,16.0
610,2026-09-09 00:30:20.867694,297382,20260908,627,60895,Staufener Straße,21,2026-09-08 23:48:00,0.0,2026-09-08 23:48:00,0.0
611,2026-09-09 00:30:20.867694,209790,20260908,96,182152,Vogesenstraße,5,2026-09-09 00:02:37,7.0,2026-09-09 00:02:37,7.0
612,2026-09-09 00:30:20.867694,1634574,20260909,440,168949,Grillparzerstraße,34,,,,
613,2026-09-09 00:30:20.867694,1048988,20260908,840,319414,Karlsplatz (Stachus),4,2026-09-08 23:32:42,102.0,2026-09-08 23:32:42,102.0
614,2026-09-09 00:30:20.867694,1302128,20260908,21,311751,Asmarstraße,15,,,,
615,2026-09-09 00:30:20.867694,1799694,20260909,473,168949,Grillparzerstraße,34,,,,
616,2026-09-09 00:30:20.867694,1073671,20260908,626,338336,Georg-Brauchle-Ring,18,2026-09-08 23:37:21,141.0,,
617,2026-09-09 00:30:20.867694,1247189,20260908,N16,390350,Infanteriestraße Süd,2,2026-09-08 23:38:00,0.0,2026-09-08 23:38:00,0.0
618,2026-09-09 00:30:20.867694,699401,20260909,66,168949,Grillparzerstraße,0,,,,
619,2026-09-09 00:30:20.867694,1723295,20260908,4,283755,BMW-FIZ,1,2026-09-09 00:12:00,60.0,2026-09-09 00:12:00,60.0
620,2026-09-09 00:30:20.867694,1723295,20260908,4,315734,Klagenfurter Straße,4,2026-09-09 00:15:46,106.0,2026-09-09 00:15:30,90.0
621,2026-09-09 00:30:20.867694,1413502,20260909,170,168949,Grillparzerstraße,34,,,,
622,2026-09-09 00:30:20.867694,835385,20260908,851,566993,Maillingerstraße,27,2026-09-09 00:08:15,75.0,2026-09-09 00:08:15,75.0
623,2026-09-09 00:30:20.867694,1137101,20260908,287,132971,Pappelallee,26,2026-09-08 23:39:00,0.0,2026-09-08 23:38:56,-4.0
624,2026-09-09 00:30:20.867694,1545745,20260908,RNV 5,249322,Erlbachstraße,25,,,,
625,2026-09-09 00:30:20.867694,222370,20260909,82,485268,Grillparzerstraße,6,,,,
626,2026-09-09 00:30:20.867694,1556803,20260908,M46,27638,Hauptbahnhof Nord,3,2026-09-09 00:49:00,0.0,2026-09-09 00:49:00,0.0
627,2026-09-09 00:30:20.867694,1102771,20260908,41,111999,Wörthstraße,9,2026-09-09 00:33:00,0.0,2026-09-09 00:32:48,-12.0
628,2026-09-09 00:30:20.867694,1620545,20260908,94,628991,Fürstenried West,6,2026-09-09 00:21:00,0.0,2026-09-09 00:20:25,-35.0
629,2026-09-09 00:30:20.867694,1485055,20260908,3B,342566,Neumarkter Straße,12,2026-09-08 23:44:54,114.0,2026-09-08 23:44:54,114.0
630,2026-09-09 00:30:20.867694,1485055,20260908,3B,486229,Isengaustraße,19,2026-09-09 00:03:42,42.0,2026-09-09 00:03:42,42.0
631,2026-09-09 00:30:20.867694,75183,20260908,58,481825,St.-Veit-Straße,10,2026-09-08 21:37:56,296.0,2026-09-08 21:37:30,330.0
632,2026-09-09 00:30:20.867694,518969,20260909,41,370283,Klinikum Großhadern Ost,22,,,,
633,2026-09-09 00:30:20.867694,1143658,20260908,1,379781,Böhmerwaldplatz,23,2026-09-08 23:49:21,81.0,2026-09-08 23:48:39,39.0
634,2026-09-09 00:30:20.867694,9328,20260909,6303,168949,Grillparzerstraße,0,,,,
635,2026-09-09 00:30:20.867694,64738,20260908,400,397579,Arabellapark,19,2026-09-09 01:32:00,0.0,2026-09-09 01:32:00,0.0
636,2026-09-09 00:30:20.867694,1303444,20260908,192,662718,Leutstettener Straße,4,2026-09-08 23:50:56,56.0,2026-09-08 23:50:56,56.0
637,2026-09-09 00:30:20.867694,1835827,20260908,415,80994,Pelkovenstraße,44,2026-09-09 00:46:00,0.0,2026-09-09 00:46:00,0.0
638,2026-09-09 00:30:20.867694,227433,20260909,521,168949,Grillparzerstraße,0,,,,
639,2026-09-09 00:30:20.867694,1666892,20260909,286,370283,Klinikum Großhadern Ost,22,,,,
640,2026-09-09 00:30:20.867694,1774879,20260908,AST594,179248,Johanneskirchner Straße,45,2026-09-09 00:02:00,0.0,2026-09-09 00:02:00,0.0
641,2026-09-09 00:30:20.867694,350806,20260908,471,598648,Schwanseestraße,17,,,2026-09-09 00:29:00,0.0
642,2026-09-09 00:30:20.867694,354288,20260909,100,168949,Grillparzerstraße,0,,,,
643,2026-09-09 00:30:20.867694,189609,20260908,275,649893,Heckenstallerstraße,4,2026-09-09 00:17:59,59.0,2026-09-09 00:17:36,36.0
644,2026-09-09 00:30:20.867694,391783,20260908,548,3129,Machtlfinger Straße,6,,,2026-09-08 23:44:53,53.0
645,2026-09-09 00:30:20.867694,682320,20260908,041,71007,Halligenplatz,9,2026-09-08 23:49:03,63.0,2026-09-08 23:49:03,63.0
646,2026-09-09 00:30:20.867694,970490,20260908,245,393482,Isarring,0,2026-09-09 00:35:30,30.0,,
647,2026-09-09 00:30:20.867694,544617,20260908,63,407747,Umschlagbahnhof,0,2026-09-09 00:28:48,48.0,,
648,2026-09-09 00:30:20.867694,1385507,20260909,8410,168949,Grillparzerstraße,34,,,,
649,2026-09-09 00:30:20.867694,1290081,20260908,16,268131,Siegenburger Straße,10,2026-09-08 23:47:00,0.0,2026-09-08 23:47:00,0.0
650,2026-09-09 00:30:20.867694,122872,20260908,654,27638,Hauptbahnhof Nord,3,2026-09-09 00:19:00,0.0,2026-09-09 00:19:00,0.0
651,2026-09-09 00:30:20.867694,910628,20260908,490,429702,Warschauer Straße,21,2026-09-09 00:09:51,51.0,2026-09-09 00:09:33,33.0
652,2026-09-09 00:30:20.867694,594689,20260908,366,101485,Kreillerstraße,14,2026-09-08 23:40:05,425.0,2026-09-08 23:40:02,422.0
653,2026-09-09 00:30:20.867694,57276,20260908,125,14413,Ganghoferbrücke,4,2026-09-09 00:41:00,0.0,2026-09-09 00:41:00,0.0
654,2026-09-09 00:30:20.867694,57276,20260908,125,144557,Korbinianplatz,15,2026-09-09 00:53:48,48.0,2026-09-09 00:53:42,42.0
655,2026-09-09 00:30:20.867694,1315048,20260908,U76,566993,Maillingerstraße,21,2026-09-09 00:05:00,0.0,2026-09-09 00:05:00,0.0
656,2026-09-09 00:30:20.867694,1699053,20260908,2992,662718,Leutstettener Straße,4,2026-09-09 00:50:00,0.0,2026-09-09 00:50:00,0.0
657,2026-09-09 00:30:20.867694,1091069,20260908,U2,563225,Otto-Warburg-Straße,4,2026-09-09 00:47:00,0.0,2026-09-09 00:47:00,0.0
658,2026-09-09 00:30:20.867694,630795,20260908,9,554866,Bertha-von-Suttner-Weg,21,2026-09-09 01:14:00,0.0,2026-09-09 01:14:00,0.0
659,2026-09-09 00:30:20.867694,630795,20260908,9,337838,Herzog-Ernst-Platz,23,2026-09-09 01:19:00,0.0,2026-09-09 01:19:00,0.0
660,2026-09-09 00:30:20.867694,1815045,20260909,6,168949,Grillparzerstraße,30,,,,
661,2026-09-09 00:30:20.867694,155033,20260908,692,182036,Veldensteinstraße,22,2026-09-09 00:05:54,144.0,2026-09-09 00:05:54,144.0
662,2026-09-09 00:30:20.867694,1344761,20260909,U2,168949,Grillparzerstraße,0,,,,
663,2026-09-09 00:30:20.867694,1032684,20260909,X30,168949,Grillparzerstraße,0,,,,
664,2026-09-09 00:30:20.867694,795627,20260909,89,370283,Klinikum Großhadern Ost,14,,,,
665,2026-09-09 00:30:20.867694,484981,20260909,U3,168949,Grillparzerstraße,34,,,,
666,2026-09-09 00:30:20.867694,1091163,20260908,741,604092,Technische Universität,0,2026-09-08 23:35:05,65.0,,
667,2026-09-09 00:30:20.867694,846111,20260908,696,628991,Fürstenried West,6,2026-09-08 23:51:00,0.0,2026-09-08 23:50:56,-4.0
668,2026-09-09 00:30:20.867694,1174840,20260908,64,446323,Wiener Platz,2,2026-09-08 23:58:53,53.0,2026-09-08 23:58:53,53.0
669,2026-09-09 00:30:20.867694,482367,20260909,540,485268,Grillparzerstraße,6,,,,
670,2026-09-09 00:30:20.867694,682080,20260908,172,207607,Kreillerstraße,22,2026-09-09 00:11:57,117.0,2026-09-09 00:11:27,87.0
671,2026-09-09 00:30:20.867694,1516551,20260908,16,429359,Eduard-Schmid-Straße,21,2026-09-08 23:55:01,61.0,2026-09-08 23:54:48,48.0
672,2026-09-09 00:30:20.867694,333443,20260909,U2,168949,Grillparzerstraße,34,,,,
673,2026-09-09 00:30:20.867694,1675172,20260908,90,270939,Ostbahnhof,10,2026-09-08 23:51:51,-9.0,2026-09-08 23:51:51,-9.0
674,2026-09-09 00:30:20.867694,1539002,20260908,41,311751,Asmarstraße,12,,,,
675,2026-09-09 00:30:20.867694,1122286,20260909,019,168949,Grillparzerstraße,0,,,,
676,2026-09-09 00:30:20.867694,96315,20260908,302,535034,Pinakotheken,22,2026-09-09 00:06:52,52.0,2026-09-09 00:06:27,27.0
677,2026-09-09 00:30:20.867694,120290,20260909,U17,485268,Grillparzerstraße,6,,,,
678,2026-09-09 00:30:20.867694,798222,20260908,U5,438191,Thiemestraße,11,2026-09-08 23:46:08,68.0,2026-09-08 23:46:08,68.0
679,2026-09-09 00:30:20.867694,380657,20260908,455,489876,Königsplatz,2,2026-09-08 23:58:47,-13.0,2026-09-08 23:58:35,-25.0
680,2026-09-09 00:30:20.867694,380657,20260908,455,68739,Kurfürstenplatz,3,2026-09-08 23:59:38,-22.0,2026-09-08 23:59:28,-32.0
681,2026-09-09 00:30:20.867694,70761,20260909,1,370283,Klinikum Großhadern Ost,14,,,,
682,2026-09-09 00:30:20.867694,1778673,20260909,26,168949,Grillparzerstraße,34,,,,
683,2026-09-09 00:30:20.867694,1426527,20260909,62,168949,Grillparzerstraße,34,,,,
684,2026-09-09 00:30:20.867694,584960,20260908,3,549359,Agnes-Bernauer-Platz,5,2026-09-08 23:52:50,410.0,2026-09-08 23:52:50,410.0
685,2026-09-09 00:30:20.867694,1672576,20260908,454,261504,Karl-Hänel-Straße,43,2026-09-09 00:18:00,60.0,2026-09-09 00:16:00,0.0
686,2026-09-09 00:30:20.867694,1308657,20260909,702,370283,Klinikum Großhadern Ost,13,,,,
687,2026-09-09 00:30:20.867694,99897,20260909,18,485268,Grillparzerstraße,6,,,,
688,2026-09-09 00:30:20.867694,1084312,20260908,1410,206806,Ackermannstraße,11,2026-09-09 00:45:06,0.0,2026-09-09 00:44:42,0.0
689,2026-09-09 00:30:20.867694,1558208,20260908,348,8765,Basler Straße,2,2026-09-09 00:25:00,0.0,2026-09-09 00:25:00,0.0
690,2026-09-09 00:30:20.867694,228539,20260909,364,168949,Grillparzerstraße,0,,,,
691,2026-09-09 00:30:20.867694,199340,20260909,M37,370283,Klinikum Großhadern Ost,14,,,,
692,2026-09-09 00:30:20.867694,1494440,20260909,714,168949,Grillparzerstraße,0,,,,
693,2026-09-09 00:30:20.867694,703212,20260908,433,157072,Aidenbachstraße,0,2026-09-09 00:18:30,0.0,,
694,2026-09-09 00:30:20.867694,281235,20260909,18,485268,Grillparzerstraße,6,,,,
695,2026-09-09 00:30:20.867694,79550,20260909,U13,168949,Grillparzerstraße,34,,,,
696,2026-09-09 00:30:20.867694,1318757,20260909,300,168949,Grillparzerstraße,34,,,,
697,2026-09-09 00:30:20.867694,32287,20260909,260,370283,Klinikum Großhadern Ost,14,,,,
698,2026-09-09 00:30:20.867694,982152,20260909,M4,168949,Grillparzerstraße,0,,,,
699,2026-09-09 00:30:20.867694,1311736,20260908,880.1,78089,Siedlung Ludwigsfeld,18,2026-09-09 00:12:56,176.0,2026-09-09 00:12:56,176.0
700,2026-09-09 00:30:20.867694,872890,20260909,7440,370283,Klinikum Großhadern Ost,13,,,,
701,2026-09-09 00:30:20.867694,1606433,20260908,1512,44167,Mariabrunner Straße,39,,,2026-09-09 00:09:00,-180.0
702,2026-09-09 00:30:20.867694,1546808,20260908,578,400722,Kapuzinerstraße,0,2026-09-09 00:07:09,69.0,,
703,2026-09-09 00:30:20.867694,1292885,20260909,640,485268,Grillparzerstraße,6,,,,
704,2026-09-09 00:30:20.867694,246794,20260908,183,376788,Dorfstraße,23,2026-09-08 23:54:01,1.0,2026-09-08 23:54:01,1.0
705,2026-09-09 00:30:20.867694,705090,20260908,5,178732,Maistraße,0,2026-09-09 00:11:15,195.0,,
706,2026-09-09 00:30:20.867694,802324,20260908,340,604092,Technische Universität,0,2026-09-08 23:35:23,23.0,,
707,2026-09-09 00:30:20.867694,540853,20260908,146,637799,Regina-Ullmann-Straße,6,2026-09-09 00:01:59,59.0,2026-09-09 00:01:59,59.0
708,2026-09-09 00:30:20.867694,850289,20260909,211,485268,Grillparzerstraße,6,,,,
709,2026-09-09 00:30:20.867694,265245,20260909,2,370283,Klinikum Großhadern Ost,22,,,,
710,2026-09-09 00:30:20.867694,760301,20260909,U4,370283,Klinikum Großhadern Ost,15,,,,
711,2026-09-09 00:30:20.867694,612011,20260908,RNV 77,449723,Neuperlach Zentrum,12,2026-09-09 00:22:46,286.0,2026-09-09 00:22:46,286.0
712,2026-09-09 00:30:20.867694,1517103,20260908,U6,451670,Hackerbrücke,14,2026-09-09 00:21:20,200.0,2026-09-09 00:21:20,200.0
713,2026-09-09 00:30:20.867694,1464845,20260909,191,370283,Klinikum Großhadern Ost,13,,,,
714,2026-09-09 00:30:20.867694,1807341,20260908,41,524631,Olympia-Einkaufszentrum,1,2026-09-08 23:56:00,0.0,2026-09-08 23:55:38,-22.0
715,2026-09-09 00:30:20.867694,1541286,20260908,118,283304,Flemischweg,8,,,2026-09-09 00:18:00,420.0
716,2026-09-09 00:30:20.867694,1682301,20260909,566,168949,Grillparzerstraße,0,,,,
717,2026-09-09 00:30:20.867694,671731,20260908,18,8765,Basler Straße,2,2026-09-09 00:55:00,0.0,2026-09-09 00:55:00,0.0
718,2026-09-09 00:30:20.867694,1044936,20260909,255,168949,Grillparzerstraße,0,,,,
719,2026-09-09 00:30:20.867694,1701619,20260909,U7,370283,Klinikum Großhadern Ost,13,,,,
720,2026-09-09 00:30:20.867694,1288733,20260908,T22,598648,Schwanseestraße,17,,,2026-09-09 00:49:00,0.0
721,2026-09-09 00:30:20.867694,851062,20260908,3,141528,Schlörstraße,20,2026-09-09 00:05:42,12.0,2026-09-09 00:05:41,11.0
722,2026-09-09 00:30:20.867694,446500,20260909,2966,370283,Klinikum Großhadern Ost,22,,,,
723,2026-09-09 00:30:20.867694,1707278,20260908,1163 Rufbus,319414,Karlsplatz (Stachus),21,,,,
724,2026-09-09 00:30:20.867694,283885,20260909,TB278,485268,Grillparzerstraße,6,,,,
725,2026-09-09 00:30:20.867694,384836,20260908,25,491687,Sonnentaustraße,13,2026-09-09 00:15:12,12.0,2026-09-09 00:15:12,12.0
726,2026-09-09 00:30:20.867694,1321786,20260908,53,4327,Altenburgstraße,24,2026-09-09 00:15:35,275.0,2026-09-09 00:15:20,260.0
727,2026-09-09 00:30:20.867694,979821,20260908,81,494287,Hermann-Gmeiner-Weg,7,2026-09-09 00:12:53,293.0,2026-09-09 00:12:40,280.0
728,2026-09-09 00:30:20.867694,751349,20260908,1,336776,Herzog-Ernst-Platz,9,2026-09-08 23:31:11,-49.0,2026-09-08 23:30:56,-64.0
729,2026-09-09 00:30:20.867694,884215,20260909,57,168949,Grillparzerstraße,0,,,,
730,2026-09-09 00:30:20.867694,470353,20260908,10,66210,Wintrichring,34,2026-09-09 00:00:00,0.0,2026-09-09 00:00:00,0.0
731,2026-09-09 00:30:20.867694,441539,20260909,155,168949,Grillparzerstraße,0,,,,
732,2026-09-09 00:30:20.867694,449496,20260909,957,370283,Klinikum Großhadern Ost,14,,,,
733,2026-09-09 00:30:20.867694,881807,20260909,89,485268,Grillparzerstraße,6,,,,
734,2026-09-09 00:30:20.867694,809317,20260908,435,253878,Riederstraße,11,2026-09-08 23:59:31,91.0,2026-09-08 23:59:31,91.0
735,2026-09-09 00:30:20.867694,1792620,20260908,18,41316,Englschalkinger Straße,8,2026-09-09 00:23:33,-87.0,2026-09-09 00:23:23,-97.0
736,2026-09-09 00:30:20.867694,1441838,20260908,M11,80994,Pelkovenstraße,8,2026-09-08 23:40:09,9.0,2026-09-08 23:40:09,9.0
737,2026-09-09 00:30:20.867694,424292,20260908,301,463683,Freiham,3,2026-09-08 23:23:00,0.0,2026-09-08 23:23:00,0.0
738,2026-09-09 00:30:20.867694,68190,20260908,976,302655,"Berg am Laim, München",8,2026-09-08 23:26:00,0.0,2026-09-08 23:26:00,0.0
739,2026-09-09 00:30:20.867694,1687930,20260909,M43,283304,Flemischweg,14,2026-09-09 00:52:00,0.0,2026-09-09 00:49:00,60.0
740,2026-09-09 00:30:20.867694,1244594,20260909,U76,370283,Klinikum Großhadern Ost,22,,,,
741,2026-09-09 00:30:20.867694,910941,20260909,RB36,370283,Klinikum Großhadern Ost,13,,,,
742,2026-09-09 00:30:20.867694,1626511,20260908,133,325858,Waldfriedhof Haupteingang,23,2026-09-09 00:11:03,3.0,2026-09-09 00:11:03,3.0
